Id,AnlagenbetreiberId,AnlagenbetreiberMaStRNummer,AnlagenbetreiberName,BetriebsStatusId,BetriebsStatusName,DatumLetzteAktualisierung,EinheitMeldeDatum,EinheitName,InbetriebnahmeDatum,MaStRNummer,PersonenArtId,Typ,Ort,Plz,AnzahlSolarModule,Bruttoleistung,EnergietraegerName,Flurstueck,IsAnonymisiert,IsPilotwindanlage,LokationId,Nettonennleistung
8828635,5668009,ABR944918198711,,35,In Betrieb,2024-09-18,2024-09-18,,2024-09-18,SEE931399403618,518,1,Münster,48163,2,0.8,Solare Strahlungsenergie,,True,,8146949,0.6
8828862,5668125,ABR947439296874,,35,In Betrieb,2024-09-18,2024-09-18,,2024-09-18,SEE905861293526,518,1,Münster,48159,1,0.45,Solare Strahlungsenergie,,True,,8147101,0.45
8829742,3539454,ABR977904387981,,35,In Betrieb,2024-09-18,2024-09-18,,2024-06-04,SEE925709589390,518,1,Münster,48153,32,10.0,Solare Strahlungsenergie,,True,,8147735,10.0
8830072,5668817,ABR907137299799,,31,In Planung,2024-09-18,2024-09-18,,,SEE975231387155,518,1,Münster,48143,2,0.8,Solare Strahlungsenergie,,True,,,0.8
8818315,1145183,ABR963255272533,,35,In Betrieb,2024-09-17,2024-09-17,,2024-09-16,SEE955652337038,518,1,Münster,48161,10,3.6,Solare Strahlungsenergie,,True,,8139922,3.6
8819259,5663021,ABR926791832746,,35,In Betrieb,2024-10-18,2024-09-17,,2024-09-16,SEE953036065362,518,1,Münster,48165,28,12.04,Solare Strahlungsenergie,,True,,8140553,10.0
8820386,5663046,ABR930718573711,,35,In Betrieb,2024-09-17,2024-09-17,,2024-09-17,SEE967546913242,518,1,Münster,48159,12,4.98,Solare Strahlungsenergie,,True,,8141331,4.98
8821283,5664098,ABR919796935031,,35,In Betrieb,2024-10-20,2024-09-17,,2024-09-11,SEE954091796413,518,1,Münster,48161,18,7.83,Solare Strahlungsenergie,,True,,8141882,7.83
8821593,4069109,ABR925579118157,,35,In Betrieb,2024-09-18,2024-09-17,,2024-09-17,SEE975070964319,518,1,Münster,48161,5,1.9,Solare Strahlungsenergie,,True,,8142093,0.8
8821931,5664369,ABR957969535695,,35,In Betrieb,2024-10-19,2024-09-17,,2024-08-30,SEE977110838871,518,1,Münster,48149,20,8.8,Solare Strahlungsenergie,,True,,8142336,8.0
8822676,5664758,ABR991705707762,,35,In Betrieb,2024-09-17,2024-09-17,,2024-09-12,SEE953976991141,518,1,Münster,48157,20,8.8,Solare Strahlungsenergie,,True,,8142862,8.0
8822706,5095853,ABR948612852894,,35,In Betrieb,2024-09-17,2024-09-17,,2024-09-16,SEE961919802966,518,1,Münster,48153,7,3.0,Solare Strahlungsenergie,,True,,8142889,3.0
8823237,5665135,ABR984248937901,,35,In Betrieb,2024-09-17,2024-09-17,,2024-06-15,SEE906213414507,518,1,Münster,48165,4,0.8,Solare Strahlungsenergie,,True,,8143255,0.8
8823992,5665572,ABR941686144728,,35,In Betrieb,2024-09-17,2024-09-17,,2024-09-17,SEE997699842199,518,1,Münster,48165,2,0.89,Solare Strahlungsenergie,,True,,8143792,0.8
8183508,5288197,ABR929702114269,,35,In Betrieb,2024-09-16,2024-09-16,,2024-07-24,SEE969319248278,518,1,Münster,48145,14,6.09,Solare Strahlungsenergie,,True,,8135560,6.0
8184260,5288663,ABR915468810507,,35,In Betrieb,2024-09-16,2024-09-16,,2024-07-24,SEE904864731301,518,1,Münster,48145,15,6.525,Solare Strahlungsenergie,,True,,8135644,6.0
8733202,5614185,ABR925819720379,,35,In Betrieb,2024-11-11,2024-09-16,,2024-09-02,SEE951466639047,518,1,Münster,48157,24,10.2,Solare Strahlungsenergie,,True,,8137338,10.2
8812049,5659082,ABR959057040876,,35,In Betrieb,2024-09-16,2024-09-16,,2024-09-16,SEE925863503263,518,1,Münster,48165,2,0.6,Solare Strahlungsenergie,,True,,8135318,0.6
8815168,5660767,ABR994913503249,,35,In Betrieb,2024-09-16,2024-09-16,,2024-09-16,SEE997352321139,518,1,Münster,48153,3,0.9,Solare Strahlungsenergie,,True,,8137644,0.8
8815470,1342134,ABR944132161362,,35,In Betrieb,2024-10-28,2024-09-16,,2013-10-30,SEE938938504652,517,1,Münster,48155,120,30.0,Solare Strahlungsenergie,,True,,8137974,30.0
8817494,5662055,ABR993909814093,,35,In Betrieb,2024-09-16,2024-09-16,,2024-09-01,SEE997577015776,518,1,Münster,48151,2,0.66,Solare Strahlungsenergie,,True,,8139324,0.6
8817727,1869904,ABR989727042251,,35,In Betrieb,2024-09-16,2024-09-16,,2024-09-12,SEE953247369167,518,1,Münster,48167,22,9.79,Solare Strahlungsenergie,,True,,8139483,9.79
8817902,5662275,ABR991323923995,,35,In Betrieb,2024-09-16,2024-09-16,,2024-09-16,SEE911481390125,518,1,Münster,48163,44,19.36,Solare Strahlungsenergie,,True,,8139603,12.0
8210013,3701136,ABR911809131201,,35,In Betrieb,2024-09-15,2024-09-15,,2024-08-20,SEE965670873555,518,1,Münster,48161,30,12.9,Solare Strahlungsenergie,,True,,8134191,12.0
8485247,5468723,ABR915223828419,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-15,SEE963647768125,518,1,Münster,48149,2,0.72,Solare Strahlungsenergie,,True,,8132442,0.72
8807806,5656340,ABR924312391932,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-14,SEE950398977579,518,1,Münster,48165,4,2.0,Solare Strahlungsenergie,,True,,8131866,0.8
8807858,5656379,ABR957699943081,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-15,SEE917997103099,518,1,Münster,48167,4,1.7,Solare Strahlungsenergie,,True,,8131917,0.8
8808070,5656525,ABR973400684814,,35,In Betrieb,2024-09-15,2024-09-15,,2024-07-15,SEE990359405727,518,1,Münster,48163,24,10.8,Solare Strahlungsenergie,,True,,8132096,8.5
8808313,5656673,ABR985958149066,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-14,SEE945307068271,518,1,Münster,48157,2,0.88,Solare Strahlungsenergie,,True,,8132308,0.8
8808465,5656765,ABR983541252520,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-14,SEE945968251982,518,1,Münster,48165,4,1.74,Solare Strahlungsenergie,,True,,8132445,0.8
8808930,4935325,ABR932327107509,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-15,SEE911255050927,518,1,Münster,48151,2,0.83,Solare Strahlungsenergie,,True,,8132827,0.8
8808982,5657105,ABR989960758032,,35,In Betrieb,2024-09-15,2024-09-15,,2024-08-28,SEE980880736995,518,1,Münster,48163,30,13.2,Solare Strahlungsenergie,,True,,8132880,10.0
8810827,5658334,ABR964470918404,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-12,SEE993704630218,518,1,Münster,48157,15,6.75,Solare Strahlungsenergie,,True,,8134327,6.0
8810875,5658364,ABR945991285718,,35,In Betrieb,2024-09-15,2024-09-15,,2024-08-31,SEE960952123472,518,1,Münster,48159,2,0.88,Solare Strahlungsenergie,,True,,8134367,0.6
8810898,5658380,ABR903956792435,,35,In Betrieb,2024-09-15,2024-09-15,,2024-06-21,SEE954238099018,518,1,Münster,48161,27,10.0,Solare Strahlungsenergie,,True,,8134385,10.0
8811353,5534601,ABR936255589871,,35,In Betrieb,2024-09-15,2024-09-15,,2024-09-08,SEE941010169144,518,1,Münster,48147,1,0.405,Solare Strahlungsenergie,,True,,8134751,0.35
8811468,1019859,ABR916127147408,,35,In Betrieb,2024-09-15,2024-09-15,,2024-08-15,SEE979174769573,518,1,Münster,48163,28,12.32,Solare Strahlungsenergie,,True,,8134831,8.0
8804904,5654478,ABR905385912231,,35,In Betrieb,2024-10-19,2024-09-14,,2024-09-12,SEE923497652678,518,1,Münster,48165,19,8.31,Solare Strahlungsenergie,,True,,8129568,8.31
8806613,5655570,ABR919576375200,,35,In Betrieb,2024-09-14,2024-09-14,,2023-12-14,SEE926477552449,518,1,Münster,48165,2,0.8,Solare Strahlungsenergie,,True,,8130921,0.8
8806713,5655636,ABR982455695478,,35,In Betrieb,2024-09-15,2024-09-14,,2024-08-30,SEE931440599888,518,1,Münster,48149,2,0.8,Solare Strahlungsenergie,,True,,8130995,0.8
8806778,5655686,ABR964936986374,,35,In Betrieb,2024-09-14,2024-09-14,,2024-09-13,SEE978367787882,518,1,Münster,48147,3,1.29,Solare Strahlungsenergie,,True,,8131057,0.8
8806800,5655698,ABR904140250953,,35,In Betrieb,2024-09-14,2024-09-14,,2024-09-14,SEE973273217034,518,1,Münster,48147,3,1.26,Solare Strahlungsenergie,,True,,8131073,0.8
8807020,5579412,ABR998353392920,,35,In Betrieb,2024-09-14,2024-09-14,,2024-08-19,SEE922869478748,518,1,Münster,48153,17,7.48,Solare Strahlungsenergie,,True,,8131247,7.48
8807484,5545800,ABR909681574667,,35,In Betrieb,2024-09-14,2024-09-14,,2024-09-03,SEE918740889390,518,1,Münster,48167,15,6.525,Solare Strahlungsenergie,,True,,8131596,6.525
8807489,5656156,ABR971461010139,,35,In Betrieb,2024-09-14,2024-09-14,,2024-09-14,SEE916566392117,518,1,Münster,48155,2,0.85,Solare Strahlungsenergie,,True,,8131598,0.8
7725619,5023052,ABR910966453188,,35,In Betrieb,2024-09-28,2024-09-13,,2024-08-19,SEE943200755502,518,1,Münster,48163,24,10.56,Solare Strahlungsenergie,,True,,8127117,8.0
8798890,5651057,ABR928041610432,,35,In Betrieb,2024-09-13,2024-09-13,,2024-09-12,SEE941362960130,518,1,Münster,48161,22,9.68,Solare Strahlungsenergie,,True,,8125218,8.0
8799073,5651150,ABR986599918950,,35,In Betrieb,2024-09-13,2024-09-13,,2024-09-12,SEE955296144375,518,1,Münster,48147,22,9.57,Solare Strahlungsenergie,,True,,8125354,9.57
8799632,5651455,ABR919056677565,,35,In Betrieb,2024-09-13,2024-09-13,,2024-08-22,SEE944236964944,518,1,Münster,48155,27,11.34,Solare Strahlungsenergie,,True,,8125743,8.784
8800497,5651895,ABR949051388647,,35,In Betrieb,2024-10-13,2024-09-13,,2024-05-02,SEE949836816334,518,1,Münster,48161,48,19.92,Solare Strahlungsenergie,,True,,8126313,19.92
8800808,5652049,ABR982422400609,,35,In Betrieb,2024-09-13,2024-09-13,,2024-06-04,SEE955855610945,518,1,Münster,48163,16,6.88,Solare Strahlungsenergie,,True,,8126523,6.88
8800841,4197196,ABR936765462817,,35,In Betrieb,2024-09-13,2024-09-13,,2024-09-12,SEE969705875712,518,1,Münster,48157,24,10.0,Solare Strahlungsenergie,,True,,8126545,10.0
8801216,5652273,ABR976896202142,,35,In Betrieb,2024-09-13,2024-09-13,,2024-09-13,SEE949684386416,518,1,Münster,48159,32,12.96,Solare Strahlungsenergie,,True,,8126818,10.0
8802480,5652974,ABR926563213537,,35,In Betrieb,2024-09-13,2024-09-13,,2024-09-13,SEE918854498631,518,1,Münster,48163,2,1.0,Solare Strahlungsenergie,,True,,8127675,0.8
8803291,5653435,ABR981211724667,,35,In Betrieb,2024-10-15,2024-09-13,,2024-07-08,SEE917645193977,518,1,Münster,48163,24,9.36,Solare Strahlungsenergie,,True,,8128293,9.36
8804168,5653985,ABR933126746340,,35,In Betrieb,2024-09-13,2024-09-13,,2024-09-13,SEE941669086496,518,1,Münster,48165,2,0.86,Solare Strahlungsenergie,,True,,8128937,0.6
8789718,5646270,ABR975745128572,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-10,SEE965727436184,518,1,Münster,48151,20,8.1,Solare Strahlungsenergie,,True,,8120915,8.0
8790139,5646592,ABR918506662915,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-11,SEE991732847820,518,1,Münster,48161,22,9.68,Solare Strahlungsenergie,,True,,8120701,8.0
8793045,2831253,ABR921994170961,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-08,SEE925090721799,518,1,Münster,48163,4,1.76,Solare Strahlungsenergie,,True,,8121172,0.008
8793658,5648230,ABR919796796564,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-02,SEE940314531633,518,1,Münster,48155,2,0.6,Solare Strahlungsenergie,,True,,8121589,0.6
8794249,5648585,ABR918523283971,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-12,SEE938020693639,518,1,Münster,48165,2,0.83,Solare Strahlungsenergie,,True,,8121975,0.8
8794695,5648776,ABR930286415468,,35,In Betrieb,2024-09-13,2024-09-12,,2024-09-07,SEE946421240284,518,1,Münster,48161,4,1.76,Solare Strahlungsenergie,,True,,8122273,0.8
8794883,5648879,ABR944195974596,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-11,SEE954792328203,518,1,Münster,48163,22,9.68,Solare Strahlungsenergie,,True,,8122395,8.0
8795175,5649042,ABR947051374295,,35,In Betrieb,2024-09-12,2024-09-12,,/Date(-262828800000)/,SEE993833908738,518,1,Münster,48167,16,7.2,Solare Strahlungsenergie,,True,,8122592,6.0
8795748,5649333,ABR970186046454,,35,In Betrieb,2024-09-12,2024-09-12,,2024-08-08,SEE965240612980,518,1,Münster,48165,13,5.53,Solare Strahlungsenergie,,True,,8122982,5.53
8795795,5649366,ABR932875581646,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-10,SEE912968399433,518,1,Münster,48159,24,10.2,Solare Strahlungsenergie,,True,,8123017,10.0
8796195,5625064,ABR919678804141,,35,In Betrieb,2024-09-12,2024-09-12,,2024-04-01,SEE912691097552,517,1,Münster,48159,1610,684.25,Solare Strahlungsenergie,,False,,8123283,550.0
8796281,5649629,ABR984761535141,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-12,SEE934952512727,518,1,Münster,48167,2,0.88,Solare Strahlungsenergie,,True,,8123337,0.8
8797042,5650029,ABR946433888917,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-06,SEE918422073451,518,1,Münster,48161,21,9.24,Solare Strahlungsenergie,,True,,8123877,8.0
8797225,5650139,ABR907892984190,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-12,SEE948117425760,518,1,Münster,48155,2,1.0,Solare Strahlungsenergie,,True,,8124004,0.8
8797407,5650233,ABR909165835154,,35,In Betrieb,2024-09-12,2024-09-12,,2023-03-11,SEE968680053153,518,1,Münster,48159,2,0.69,Solare Strahlungsenergie,,True,,8124143,0.6
8797688,5650380,ABR990770006398,,35,In Betrieb,2024-09-12,2024-09-12,,2024-09-09,SEE923493345727,518,1,Münster,48167,20,9.3,Solare Strahlungsenergie,,True,,8124343,8.0
8577712,5523387,ABR960825233260,,35,In Betrieb,2024-09-11,2024-09-11,,2024-07-29,SEE940474248747,518,1,Münster,48163,20,8.7,Solare Strahlungsenergie,,True,,8117772,8.7
8786845,5644861,ABR998387794790,,35,In Betrieb,2024-09-25,2024-09-11,,2023-09-01,SEE954080931443,518,1,Münster,48163,2,0.8,Solare Strahlungsenergie,,True,,8117523,0.8
8789906,5646486,ABR901022475015,,35,In Betrieb,2024-09-11,2024-09-11,,2024-06-24,SEE985975830305,518,1,Münster,48151,15,6.75,Solare Strahlungsenergie,,True,,8119528,6.0
8790425,5646753,ABR924056261577,,35,In Betrieb,2024-10-21,2024-09-11,,2024-07-24,SEE997554028300,518,1,Münster,48161,41,17.425,Solare Strahlungsenergie,,True,,8119719,10.0
8791774,5647404,ABR999507272730,,35,In Betrieb,2024-09-11,2024-09-11,,2024-09-04,SEE996681820986,518,1,Münster,48155,37,16.28,Solare Strahlungsenergie,,True,,8120162,4.0
8791937,5647455,ABR905557815889,,35,In Betrieb,2024-09-11,2024-09-11,,2024-08-12,SEE986840900604,518,1,Münster,48167,4,1.72,Solare Strahlungsenergie,,True,,8120284,0.8
8780683,5641593,ABR960926136668,,35,In Betrieb,2024-09-10,2024-09-10,,2024-08-27,SEE989827627334,518,1,Münster,48153,14,5.95,Solare Strahlungsenergie,,True,,8113426,5.95
8781917,3517331,ABR911107779150,,35,In Betrieb,2024-09-10,2024-09-10,,2024-08-27,SEE942655652077,518,1,Münster,48167,45,19.575,Solare Strahlungsenergie,,True,,8114189,15.0
8782396,5642430,ABR991115175328,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-07,SEE935043632133,518,1,Münster,48165,2,0.8,Solare Strahlungsenergie,,True,,8114493,0.6
8782424,5642416,ABR916661817560,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-04,SEE917636847247,518,1,Münster,48163,24,10.2,Solare Strahlungsenergie,,True,,8114515,8.0
8782594,5642541,ABR900441394419,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-07,SEE964785890419,518,1,Münster,48155,2,0.8,Solare Strahlungsenergie,,True,,8114629,0.8
8782661,5642554,ABR933971287517,,35,In Betrieb,2024-10-16,2024-09-10,,2024-10-16,SEE917735453066,518,1,Münster,48163,22,9.68,Solare Strahlungsenergie,,True,,8114670,8.0
8783170,5642848,ABR943778385842,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-05,SEE910032222281,518,1,Münster,48157,29,12.76,Solare Strahlungsenergie,,True,,8115003,12.0
8784511,5643529,ABR960958134885,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-09,SEE962610506634,518,1,Münster,48157,20,8.6,Solare Strahlungsenergie,,True,,8115861,8.0
8784796,5641663,ABR903924561735,,35,In Betrieb,2024-09-10,2024-09-10,,2024-04-26,SEE930881065846,518,1,Münster,48149,35,14.875,Solare Strahlungsenergie,,True,,8116058,14.875
8784808,5643717,ABR961135380583,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-10,SEE934908705098,518,1,Münster,48155,18,7.92,Solare Strahlungsenergie,,True,,8116066,7.92
8784910,5643772,ABR942792490600,,35,In Betrieb,2024-09-10,2024-09-10,,2024-08-26,SEE954330221300,518,1,Münster,48157,43,19.35,Solare Strahlungsenergie,,True,,8116143,19.35
8785862,5644307,ABR919928700520,,35,In Betrieb,2024-09-10,2024-09-10,,2024-09-10,SEE909679602877,518,1,Münster,48157,25,11.0,Solare Strahlungsenergie,,True,,8116813,11.0
8786039,5644419,ABR998557156823,,35,In Betrieb,2024-09-28,2024-09-10,,2024-06-03,SEE908035426850,518,1,Münster,48159,29,12.47,Solare Strahlungsenergie,,True,,8116945,10.0
8786609,1404160,ABR902581094440,,35,In Betrieb,2024-09-10,2024-09-10,,2024-07-30,SEE933332577318,518,1,Münster,48151,15,6.83,Solare Strahlungsenergie,,True,,8117365,6.83
5967595,1136760,ABR902428166637,,35,In Betrieb,2024-10-24,2024-09-09,,2023-05-11,SEE919238244080,517,1,Münster,48165,107,42.8,Solare Strahlungsenergie,,False,,8108821,42.8
8400919,5349305,ABR917424732151,,35,In Betrieb,2024-09-09,2024-09-09,,2024-09-05,SEE910038982929,518,1,Münster,48151,24,10.44,Solare Strahlungsenergie,,True,,8110875,8.0
8694028,5591592,ABR931689585130,,35,In Betrieb,2024-09-09,2024-09-09,,2024-08-24,SEE977601093710,518,1,Münster,48165,2,0.8,Solare Strahlungsenergie,,True,,8111318,0.8
8774209,5637978,ABR958858670763,,35,In Betrieb,2024-09-09,2024-09-09,,2024-09-09,SEE995875377312,518,1,Münster,48167,2,0.8,Solare Strahlungsenergie,,True,,8108812,0.8
8774436,1006928,ABR972884522681,Stadtwerke Münster GmbH,31,In Planung,2024-09-11,2024-09-09,PV-74 W+S Norfolkweg 9-11,,SEE993599566869,517,1,Münster,48167,128,5.248,Solare Strahlungsenergie,,True,,,5.248
8774489,1006928,ABR972884522681,Stadtwerke Münster GmbH,31,In Planung,2024-09-09,2024-09-09,PV-75 W+S Surreyweg 5,,SEE907273275060,517,1,Münster,48167,88,38.72,Solare Strahlungsenergie,,True,,,30.0
8774550,1006928,ABR972884522681,Stadtwerke Münster GmbH,31,In Planung,2024-09-09,2024-09-09,PV-76 W+S Surreyweg 7-11,,SEE985191120983,517,1,Münster,48167,52,22.88,Solare Strahlungsenergie,,True,,,15.0
8774743,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-09-09,2024-09-09,PV-76 W+S Norfolkweg 6,2024-08-01,SEE998707152736,517,1,Münster,48167,46,20.01,Solare Strahlungsenergie,,True,,8109167,20.0
8774791,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-09-09,2024-09-09,PV-77 W+S Norfolkweg 8,2024-08-15,SEE990239249038,517,1,Münster,48167,26,11.31,Solare Strahlungsenergie,,True,,8109194,10.0
8774821,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-09-09,2024-09-09,PV-78 W+S Norfolkweg 10,2024-08-15,SEE927332831358,517,1,Münster,48167,16,6.96,Solare Strahlungsenergie,,True,,8109224,6.0
8774853,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-09-09,2024-09-09,PV-79 W+S Norfolkweg 12,2024-08-15,SEE990482749613,517,1,Münster,48167,14,6.09,Solare Strahlungsenergie,,True,,8109241,6.0
8774972,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-09-09,2024-09-09,PV-82 W+S Wiltshireweg 7,2024-08-15,SEE985434011030,517,1,Münster,48167,22,9.57,Solare Strahlungsenergie,,True,,8109314,8.0
8775056,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-09-09,2024-09-09,PV-84 W+S Wiltshireweg 11,2024-08-15,SEE972158813682,517,1,Münster,48167,14,6.09,Solare Strahlungsenergie,,True,,8109362,5.0
8775079,5638436,ABR987604191375,,35,In Betrieb,2024-09-09,2024-09-09,,2024-08-26,SEE903261476099,518,1,Münster,48155,25,10.5,Solare Strahlungsenergie,,True,,8109367,9.15
8775776,5638832,ABR965355104417,,35,In Betrieb,2024-09-09,2024-09-09,,2024-09-09,SEE950258662201,518,1,Münster,48165,2,0.6,Solare Strahlungsenergie,,True,,8109849,0.6
8770409,5635534,ABR946523035337,,35,In Betrieb,2024-09-08,2024-09-08,,2024-08-03,SEE984972529625,518,1,Münster,48155,2,0.76,Solare Strahlungsenergie,,True,,8105954,0.6
8772104,5636667,ABR978486819976,,35,In Betrieb,2024-09-08,2024-09-08,,2024-09-08,SEE988427316044,518,1,Münster,48155,2,0.6,Solare Strahlungsenergie,,True,,8107237,0.6
8772642,5637014,ABR939081571485,,35,In Betrieb,2024-09-08,2024-09-08,,2024-09-06,SEE986477703401,518,1,Münster,48155,2,0.88,Solare Strahlungsenergie,,True,,8107646,0.8
8769177,5634713,ABR967950999702,,35,In Betrieb,2024-09-07,2024-09-07,,2024-09-07,SEE918188846016,518,1,Münster,48159,2,0.8,Solare Strahlungsenergie,,True,,8105001,0.8
8676212,5581296,ABR998767430836,,35,In Betrieb,2024-09-06,2024-09-06,,2024-08-24,SEE996719616499,518,1,Münster,48163,2,0.8,Solare Strahlungsenergie,,True,,8100382,0.6
8762663,5631069,ABR926791105192,,35,In Betrieb,2024-09-06,2024-09-06,,2024-09-03,SEE999195423285,518,1,Münster,48163,2,0.89,Solare Strahlungsenergie,,True,,8100313,0.8
8762848,5631174,ABR992719005028,,35,In Betrieb,2024-09-06,2024-09-06,,2024-09-06,SEE972952419028,518,1,Münster,48167,2,0.8,Solare Strahlungsenergie,,True,,8100446,0.8
8764604,5632094,ABR936388328583,,35,In Betrieb,2024-09-06,2024-09-06,,2024-09-06,SEE934553679812,518,1,Münster,48167,12,5.28,Solare Strahlungsenergie,,True,,8101628,5.28
8764962,5632274,ABR972576211930,,35,In Betrieb,2024-09-06,2024-09-06,,2024-08-22,SEE961572437871,518,1,Münster,48155,20,8.5,Solare Strahlungsenergie,,True,,8101883,8.5
8767256,5633577,ABR915607866297,,35,In Betrieb,2024-09-06,2024-09-06,,2024-09-06,SEE992259865793,518,1,Münster,48163,2,0.88,Solare Strahlungsenergie,,True,,8103507,0.8
8752902,2183437,ABR926771187019,,35,In Betrieb,2024-09-05,2024-09-05,,2024-08-29,SEE966646683567,518,1,Münster,48167,48,21.36,Solare Strahlungsenergie,,True,,8099191,20.0
8756766,5599760,ABR906660050389,,35,In Betrieb,2024-09-05,2024-09-05,,2024-09-05,SEE985411729514,518,1,Münster,48163,2,0.8,Solare Strahlungsenergie,,True,,8096255,0.8
8756885,5498825,ABR995545812518,,35,In Betrieb,2024-09-05,2024-09-05,,2024-09-05,SEE974583673091,518,1,Münster,48163,2,0.8,Solare Strahlungsenergie,,True,,8096331,0.8
8757457,5628199,ABR981537363250,,35,In Betrieb,2024-09-05,2024-09-05,,2024-08-14,SEE922785676471,518,1,Münster,48163,25,11.0,Solare Strahlungsenergie,,True,,8096718,11.0
8757839,5628451,ABR919730983715,,35,In Betrieb,2024-09-05,2024-09-05,,2024-09-05,SEE920085027825,518,1,Münster,48157,4,1.76,Solare Strahlungsenergie,,True,,8096982,0.8
